CV Input,Rating
"Education: BS in AI at COMSATS, Experience: 4 years ML Engineer at KeepTruckin, GPA: 2.07, Skills: Docker, RAG, HTML, JavaScript, CSS, GANs, Excel, AWS",6.2
"Education: BS in AI at COMSATS, Experience: Worked for 2 years in Systems Limited as ML Engineer, GPA: 3.79, Skills: Transformers, SQL, Statistics, Keras",8.1
"Education: Bachelors of Data Science at NUST, Experience: 2 years Software Developer at Arbisoft, GPA: 2.43, Skills: Docker, Data Science, Kubernetes, Excel",6.2
"Education: Bachelors of Software Engineering at FAST, Experience: 1 year Data Analyst at Daraz, GPA: 2.91, Skills: CSS, JavaScript, RAG, LLMs, Scikit-learn, GANs, Kubernetes",6.9
"Education: MS in AI at LUMS, Experience: 2 years Software Developer at Arbisoft, GPA: 2.64, Skills: JavaScript, Pandas, Tableau, Transformers, GANs",6.2
"Education: Bachelors of Computer Science at Punjab University, Experience: 1 year Junior Developer at TPS, GPA: 3.23, Skills: Computer Vision, Kubernetes, Scikit-learn, RAG, Java, Python",6.2
"Education: MS in AI at LUMS, Experience: Founder of small AI startup (1 year), GPA: 2.11, Skills: CSS, RAG, JavaScript, HTML, Python, Docker, Java",7.5
"Education: Diploma in Software Engineering at Unknown Institute, Experience: No professional experience, GPA: 3.01, Skills: Docker, Tableau, TensorFlow, Pandas, Excel",3.8
"Education: BS in AI at COMSATS, Experience: Worked for 2 years in Systems Limited as ML Engineer, GPA: 2.84, Skills: TensorFlow, Deep Learning, Machine Learning, AWS, CSS, PowerBI",7.5
"Education: MS in AI at LUMS, Experience: 3 years Data Scientist at CureMD, GPA: 3.75, Skills: PyTorch, LLMs, Transformers, RAG, SQL, Statistics",9.4
"Education: Diploma in Software Engineering at Unknown Institute, Experience: Worked for 2 years in Systems Limited as ML Engineer, GPA: 3.08, Skills: PyTorch, LLMs, AWS, Machine Learning, Transformers, PowerBI",6.2
"Education: MS in AI at LUMS, Experience: 3 years Data Scientist at CureMD, GPA: 2.19, Skills: GANs, Computer Vision, LangChain, Tableau, Statistics, Python, Flask, JavaScript",7.5
"Education: Bachelors of Software Engineering at FAST, Experience: 4 years ML Engineer at KeepTruckin, GPA: 2.8, Skills: Java, GANs, RAG, Numpy, Data Science, AWS",8.1
"Education: BS in Data Science at Air University, Experience: 3 years Research Assistant in AI at NUST, GPA: 3.53, Skills: PowerBI, Java, Keras, Scikit-learn",6.9
"Education: Bachelors of Software Engineering at FAST, Experience: Founder of small AI startup (1 year), GPA: 3.86, Skills: NLP, CSS, PyTorch, JavaScript, Numpy",9.4
"Education: BS in Data Science at Air University, Experience: Founder of small AI startup (1 year), GPA: 2.75, Skills: Java, C++, Numpy, Computer Vision",6.2
"Education: Bachelors of Computer Science at Punjab University, Experience: 3 years Research Assistant in AI at NUST, GPA: 2.22, Skills: LangChain, GANs, JavaScript, SQL",5.6
"Education: BS in AI at COMSATS, Experience: 1 year AI Intern at 10Pearls, GPA: 3.36, Skills: TensorFlow, Docker, Java, GANs, JavaScript, Transformers",8.1
"Education: MS in AI at LUMS, Experience: Worked for 2 years in Systems Limited as ML Engineer, GPA: 2.33, Skills: Transformers, Data Science, Kubernetes, Tableau",7.5
"Education: Bachelors of Data Science at NUST, Experience: Freelance AI/ML projects on Upwork (2 years), GPA: 3.23, Skills: Transformers, Scikit-learn, Excel, Java",7.5
"Education: Bachelors of Data Science at NUST, Experience: 4 years ML Engineer at KeepTruckin, GPA: 2.64, Skills: Tableau, Django, RAG, Statistics, AWS, GCP, Java, C++",6.9
"Education: BS in AI at COMSATS, Experience: 1 year AI Intern at 10Pearls, GPA: 2.12, Skills: Transformers, PowerBI, Computer Vision, C++",6.9
"Education: MS in AI at LUMS, Experience: 1 year Junior Developer at TPS, GPA: 2.87, Skills: TensorFlow, Pandas, Numpy, NLP, PyTorch",7.5
"Education: BS in Data Science at Air University, Experience: No professional experience, GPA: 3.57, Skills: Django, RAG, Java, Deep Learning, Tableau, Keras",6.2
"Education: Bachelors of Computer Science at GIKI, Experience: 2 years Software Developer at Arbisoft, GPA: 2.25, Skills: Machine Learning, Tableau, AWS, GANs, GCP, Statistics, C++, Excel",6.2
"Education: BS in AI at COMSATS, Experience: 1 year Junior Developer at TPS, GPA: 2.78, Skills: Numpy, Scikit-learn, Pandas, Flask",5.0
"Education: BS in Data Science at Air University, Experience: Freelance AI/ML projects on Upwork (2 years), GPA: 2.09, Skills: Deep Learning, Pandas, Transformers, Django, Excel",6.9
"Education: BS in Data Science at Air University, Experience: 3 years Research Assistant in AI at NUST, GPA: 2.79, Skills: Django, Keras, SQL, Transformers, Tableau, Scikit-learn, Computer Vision",6.9
"Education: Bachelors of Software Engineering at FAST, Experience: 3 years Data Scientist at CureMD, GPA: 2.32, Skills: TensorFlow, CSS, Excel, LangChain, RAG, Python, SQL",8.1
"Education: MS in AI at LUMS, Experience: 3 years Data Scientist at CureMD, GPA: 3.13, Skills: LLMs, GANs, Machine Learning, Transformers, Java, Tableau",8.1
"Education: BS in AI at COMSATS, Experience: Worked for 5 years in Devsinc as AI Engineer, GPA: 2.26, Skills: Kubernetes, Data Science, Scikit-learn, Keras, PowerBI, Numpy, Tableau, NLP",6.9
"Education: Bachelors of Computer Science at Punjab University, Experience: No professional experience, GPA: 2.6, Skills: PowerBI, LLMs, SQL, Scikit-learn, CSS, Excel",3.1
"Education: Bachelors of Data Science at NUST, Experience: No professional experience, GPA: 3.14, Skills: TensorFlow, Flask, Pandas, Transformers, Java, Python",6.2
"Education: Bachelors of Software Engineering at FAST, Experience: 1 year AI Intern at 10Pearls, GPA: 3.46, Skills: Kubernetes, SQL, Transformers, HTML, Docker, LLMs",8.1
"Education: Bachelors of Software Engineering at FAST, Experience: 3 years Research Assistant in AI at NUST, GPA: 2.94, Skills: Excel, CSS, Python, Numpy",7.5
"Education: MS in AI at LUMS, Experience: 3 years Data Scientist at CureMD, GPA: 2.08, Skills: RAG, AWS, NLP, C++, Kubernetes, Transformers, Numpy, JavaScript",7.5
"Education: MS in AI at LUMS, Experience: 2 years Software Developer at Arbisoft, GPA: 3.96, Skills: Statistics, SQL, Transformers, Keras, Data Science, Flask",8.8
"Education: Bachelors of Data Science at NUST, Experience: 2 years Software Developer at Arbisoft, GPA: 2.48, Skills: AWS, Excel, TensorFlow, LLMs, Flask",6.2
"Education: Bachelors of Software Engineering at FAST, Experience: 2 years Software Developer at Arbisoft, GPA: 3.5, Skills: RAG, Deep Learning, HTML, TensorFlow, Data Science",8.8
"Education: BS in Data Science at Air University, Experience: 4 years ML Engineer at KeepTruckin, GPA: 2.39, Skills: PowerBI, Keras, Scikit-learn, Python, LLMs, NLP, Pandas, CSS",6.9
"Education: Bachelors of Computer Science at Punjab University, Experience: 1 year Data Analyst at Daraz, GPA: 3.38, Skills: Data Science, Deep Learning, Kubernetes, NLP",6.9
"Education: Diploma in Software Engineering at Unknown Institute, Experience: Worked for 2 years in Systems Limited as ML Engineer, GPA: 3.6, Skills: LLMs, NLP, AWS, Flask, TensorFlow, JavaScript, Kubernetes",6.9
"Education: BS in AI at COMSATS, Experience: 1 year Data Analyst at Daraz, GPA: 2.31, Skills: LangChain, Statistics, Kubernetes, Deep Learning, Flask, Java",6.2
"Education: Bachelors of Computer Science at Punjab University, Experience: 1 year Junior Developer at TPS, GPA: 2.0, Skills: PowerBI, Keras, Kubernetes, Machine Learning",5.0
"Education: Bachelors of Computer Science at Punjab University, Experience: 3 years Research Assistant in AI at NUST, GPA: 3.21, Skills: RAG, Statistics, Data Science, Transformers, LangChain, TensorFlow",7.5
"Education: MS in AI at LUMS, Experience: 2 years Software Developer at Arbisoft, GPA: 2.47, Skills: JavaScript, Statistics, AWS, Java",5.6
"Education: BS in AI at COMSATS, Experience: Freelance AI/ML projects on Upwork (2 years), GPA: 2.97, Skills: Tableau, Kubernetes, Docker, Excel, Java, GCP",6.2
"Education: Diploma in Software Engineering at Unknown Institute, Experience: Founder of small AI startup (1 year), GPA: 3.46, Skills: TensorFlow, PowerBI, GCP, Python",6.9
"Education: BS in Data Science at Air University, Experience: No professional experience, GPA: 3.56, Skills: RAG, Deep Learning, GCP, PowerBI",6.2
"Education: Diploma in Software Engineering at Unknown Institute, Experience: 4 years ML Engineer at KeepTruckin, GPA: 2.06, Skills: GANs, PyTorch, Flask, Data Science",5.6
"Education: Bachelors of Software Engineering at FAST, Experience: 3 years Research Assistant in AI at NUST, GPA: 3.96, Skills: Numpy, HTML, Transformers, Tableau, GANs, CSS, RAG, Scikit-learn",9.4
"Education: Diploma in Software Engineering at Unknown Institute, Experience: Worked for 5 years in Devsinc as AI Engineer, GPA: 3.56, Skills: Python, Tableau, PowerBI, PyTorch, Statistics, JavaScript",6.9
"Education: Diploma in Software Engineering at Unknown Institute, Experience: Worked for 2 years in Systems Limited as ML Engineer, GPA: 3.49, Skills: LangChain, Pandas, Docker, SQL",6.2
"Education: Bachelors of Computer Science at Punjab University, Experience: 1 year AI Intern at 10Pearls, GPA: 3.21, Skills: Data Science, Numpy, LangChain, C++",6.9
"Education: BS in AI at COMSATS, Experience: 2 years Software Developer at Arbisoft, GPA: 2.97, Skills: Scikit-learn, PowerBI, Excel, Pandas, GANs, Data Science, Deep Learning",6.9
"Education: Diploma in Software Engineering at Unknown Institute, Experience: 1 year Data Analyst at Daraz, GPA: 2.26, Skills: Tableau, PowerBI, Transformers, Kubernetes, Excel, Data Science, HTML, Computer Vision",5.0
"Education: Diploma in Software Engineering at Unknown Institute, Experience: 3 years Data Scientist at CureMD, GPA: 3.19, Skills: LangChain, TensorFlow, Numpy, Django, Deep Learning",6.2
"Education: Diploma in Software Engineering at Unknown Institute, Experience: 4 years ML Engineer at KeepTruckin, GPA: 2.75, Skills: Transformers, Computer Vision, Statistics, Docker",5.6
"Education: Bachelors of Computer Science at GIKI, Experience: 2 years Software Developer at Arbisoft, GPA: 2.87, Skills: Java, Kubernetes, JavaScript, C++",6.2
"Education: Diploma in Software Engineering at Unknown Institute, Experience: 1 year AI Intern at 10Pearls, GPA: 3.87, Skills: GCP, JavaScript, RAG, NLP",7.5
"Education: BS in AI at COMSATS, Experience: 1 year Data Analyst at Daraz, GPA: 2.9, Skills: HTML, Deep Learning, Django, Tableau, Docker, Statistics, Computer Vision",6.9
"Education: Bachelors of Computer Science at Punjab University, Experience: 3 years Data Scientist at CureMD, GPA: 2.49, Skills: HTML, Transformers, NLP, C++, Flask, Pandas",6.2
"Education: BS in AI at COMSATS, Experience: 3 years Research Assistant in AI at NUST, GPA: 2.62, Skills: Statistics, Deep Learning, Numpy, Python",6.9
"Education: Diploma in Software Engineering at Unknown Institute, Experience: 3 years Research Assistant in AI at NUST, GPA: 2.4, Skills: Kubernetes, RAG, Machine Learning, Flask",5.6
"Education: BS in Data Science at Air University, Experience: Freelance AI/ML projects on Upwork (2 years), GPA: 2.77, Skills: Excel, Statistics, LLMs, AWS",5.6
"Education: BS in Data Science at Air University, Experience: 1 year Junior Developer at TPS, GPA: 3.52, Skills: GCP, Numpy, Kubernetes, Keras, Deep Learning, SQL",6.9
"Education: Bachelors of Software Engineering at FAST, Experience: Worked for 5 years in Devsinc as AI Engineer, GPA: 3.37, Skills: Tableau, Docker, NLP, PowerBI, Statistics, Excel, Computer Vision",8.8
"Education: MS in AI at LUMS, Experience: Worked for 5 years in Devsinc as AI Engineer, GPA: 3.37, Skills: Tableau, Java, LLMs, Data Science, Numpy, Python, Computer Vision, PyTorch",9.4
"Education: Bachelors of Computer Science at GIKI, Experience: 1 year Data Analyst at Daraz, GPA: 2.3, Skills: HTML, Computer Vision, Keras, SQL, TensorFlow, C++, Excel",6.9
"Education: Diploma in Software Engineering at Unknown Institute, Experience: Freelance AI/ML projects on Upwork (2 years), GPA: 3.06, Skills: Java, Keras, PyTorch, Data Science, AWS, GCP, SQL, RAG",6.2
"Education: Bachelors of Data Science at NUST, Experience: 1 year AI Intern at 10Pearls, GPA: 2.5, Skills: NLP, RAG, Tableau, PyTorch, Statistics, PowerBI",7.5
"Education: MS in AI at LUMS, Experience: 3 years Research Assistant in AI at NUST, GPA: 2.84, Skills: Data Science, Flask, Statistics, LLMs",7.5
"Education: Bachelors of Software Engineering at FAST, Experience: 2 years Software Developer at Arbisoft, GPA: 2.69, Skills: Java, LangChain, Deep Learning, Django, JavaScript, Machine Learning",6.9
"Education: BS in AI at COMSATS, Experience: 2 years Software Developer at Arbisoft, GPA: 2.74, Skills: AWS, JavaScript, Flask, Transformers, LLMs",5.6
"Education: Bachelors of Software Engineering at FAST, Experience: 4 years ML Engineer at KeepTruckin, GPA: 3.59, Skills: Keras, SQL, Django, HTML",7.5
"Education: BS in AI at COMSATS, Experience: 1 year Data Analyst at Daraz, GPA: 3.22, Skills: PyTorch, LLMs, Keras, LangChain, Transformers, CSS, Kubernetes",6.9
"Education: Bachelors of Computer Science at Punjab University, Experience: No professional experience, GPA: 2.89, Skills: Python, PyTorch, Tableau, Scikit-learn",5.0
"Education: Bachelors of AI at Punjab University, Experience: Worked for 6 years in Local Startup, GPA: 2.87, Skills: Deep Learning, Data Analysis, Social Media Marketing, Computer Vision, CSS",6.2
"Education: Bachelors of Software Engineering at GIKI, Experience: Worked for 5 years in NetSol, GPA: 3.17, Skills: Machine Learning, JavaScript, Web Development",7.9
"Education: Bachelors of AI at UCP, Experience: Worked for 1 years in Freelance Projects, GPA: 3.93, Skills: Web Development, Computer Vision, Machine Learning, C++, Photography, JavaScript, Java",5.7
"Education: Bachelors of AI at LUMS, Experience: Worked for 3 years in 10Pearls, GPA: 2.15, Skills: Java, Scikit-learn, Machine Learning, Social Media Marketing, Photography",7.2
"Education: Bachelors of Computer Science at UCP, Experience: Worked for 6 years in Freelance Projects, GPA: 2.62, Skills: CSS, Data Analysis, Photography, Deep Learning",3.2
"Education: Bachelors of Software Engineering at Air University, Experience: Worked for 4 years in Contour Software, GPA: 3.15, Skills: Data Analysis, Computer Vision, SQL, CSS, HTML, NLP, JavaScript",6.8
"Education: Bachelors of Data Science at Virtual University, Experience: Worked for 6 years in Ovex Technologies, GPA: 3.95, Skills: HTML, JavaScript, NLP, C++, CSS, PyTorch",6.9
"Education: Bachelors of AI at COMSATS, Experience: Worked for 7 years in Contour Software, GPA: 2.88, Skills: Video Editing, HTML, CSS, Python, SQL, PyTorch, Deep Learning",6.8
"Education: Bachelors of Computer Science at GIKI, Experience: Worked for 5 years in College Society Projects, GPA: 3.94, Skills: SQL, Scikit-learn, Graphic Design, Computer Vision",9.2
"Education: Bachelors of Data Science at Bahria University, Experience: Worked for 3 years in Freelance Projects, GPA: 2.19, Skills: Social Media Marketing, Video Editing, Python, C++, Computer Vision, SQL",5.3
"Education: Bachelors of AI at Air University, Experience: Worked for 4 years in TPS Worldwide, GPA: 2.0, Skills: Computer Vision, NLP, Web Development, SQL, Scikit-learn, Python",7.1
"Education: Bachelors of Software Engineering at Preston University, Experience: Worked for 3 years in Local Startup, GPA: 2.9, Skills: Scikit-learn, JavaScript, Graphic Design",4.1
"Education: Bachelors of Software Engineering at NUST, Experience: Worked for 5 years in TPS Worldwide, GPA: 2.33, Skills: Data Analysis, Java, Scikit-learn, Deep Learning",6.9
"Education: Bachelors of Data Science at Air University, Experience: Worked for 5 years in TPS Worldwide, GPA: 3.03, Skills: TensorFlow, Java, CSS, Graphic Design",5.7
"Education: Bachelors of Software Engineering at FAST-NUCES, Experience: Worked for 7 years in Systems Limited, GPA: 3.42, Skills: Deep Learning, C++, SQL",9.0
"Education: Bachelors of Data Science at GIKI, Experience: Worked for 4 years in DevSinc, GPA: 2.66, Skills: Data Analysis, Machine Learning, JavaScript, Web Development",6.8
"Education: Bachelors of Software Engineering at FAST-NUCES, Experience: Worked for 4 years in TPS Worldwide, GPA: 2.56, Skills: NLP, Video Editing, Web Development, SQL, Java",5.8
"Education: Bachelors of AI at GIKI, Experience: Worked for 4 years in Local Startup, GPA: 2.73, Skills: Deep Learning, Machine Learning, SQL, PyTorch, JavaScript, Java, HTML",6.1
